CustomerID,TenureMonths,Location,DeviceClass,GamesProduct,MusicProduct,EducationProduct,CallCenter,VideoProduct,UseMyApp,PaymentMethod,MonthlyPurchase
4841,52,0,2,0,1,0,1,0,1,2,121.225
3594,30,0,2,1,0,0,1,1,1,2,138.32
1920,1,0,1,0,0,0,1,0,0,1,63.765
513,7,0,2,0,0,0,0,1,0,0,105.43
4177,5,0,0,2,2,2,0,2,2,3,26.455
1308,40,0,1,0,1,0,0,1,0,0,51.09
914,1,1,0,2,2,2,0,2,2,1,27.17
3452,1,0,1,0,0,0,0,0,0,0,65.13
3695,67,0,0,2,2,2,0,2,2,3,32.825
4242,41,1,1,1,0,1,0,0,0,3,46.02
3156,56,0,0,2,2,2,0,2,2,3,25.74
2198,1,0,1,0,0,1,1,0,0,1,71.565
774,51,0,2,0,0,1,0,0,0,3,104.0
4425,55,0,1,1,1,0,0,0,0,0,72.41
943,2,1,1,0,0,0,0,0,0,1,59.605
822,1,0,1,0,0,0,0,0,0,0,58.89
5005,10,1,1,0,1,1,0,0,1,1,85.67
4277,22,1,2,0,1,0,0,1,1,1,121.16
164,8,0,0,2,2,2,0,2,2,0,25.545
5619,22,0,0,2,2,2,0,2,2,2,26.975
4547,16,0,0,2,2,2,0,2,2,1,26.13
3983,10,0,0,2,2,2,0,2,2,1,26.715
2538,53,1,2,0,1,1,0,1,1,0,137.215
6712,50,1,0,2,2,2,0,2,2,3,26.715
1311,7,0,2,0,0,0,0,0,0,2,97.63
5207,32,0,2,1,1,1,0,0,1,3,121.42
6399,72,0,2,0,1,1,1,1,1,2,141.96
5383,72,0,0,2,2,2,0,2,2,2,32.5
5871,30,0,2,0,0,1,0,1,1,0,130.585
6531,57,0,2,0,0,0,0,0,0,0,96.59
3300,13,1,0,2,2,2,0,2,2,1,25.415
3310,67,1,2,1,0,0,1,1,1,2,135.98
327,1,0,1,0,0,0,0,0,0,1,58.565
2490,34,0,1,0,0,1,1,1,0,0,58.305
6593,32,0,2,0,0,0,1,0,0,0,103.025
4408,34,0,1,1,1,1,0,0,0,1,79.04
832,52,0,2,1,0,0,0,1,0,0,109.33
3079,72,1,1,1,1,1,1,1,1,2,113.23
3462,59,0,2,1,1,1,1,0,0,0,122.265
5297,3,0,1,0,0,0,1,1,0,1,84.825
6166,53,1,1,1,0,0,1,0,1,0,93.405
54,1,1,1,0,0,0,0,1,0,1,71.76
4064,59,0,1,1,1,1,1,1,1,3,117.39
3451,68,0,0,2,2,2,0,2,2,2,31.395
1901,2,0,1,0,1,0,0,0,0,1,64.025
1481,3,0,2,0,0,0,0,0,0,0,98.15
4873,14,0,2,0,0,0,0,1,1,0,124.54
4895,33,0,0,2,2,2,0,2,2,2,25.285
4150,28,0,1,0,1,0,1,0,0,3,70.72
3335,27,0,1,1,0,0,1,1,1,1,105.105
4926,29,0,0,2,2,2,0,2,2,3,25.155
946,26,1,2,0,1,1,0,1,1,0,137.475
3293,1,1,2,0,0,0,0,0,1,0,105.365
2161,19,0,0,2,2,2,0,2,2,1,25.87
6816,67,0,2,1,0,1,0,1,1,3,139.165
5083,15,1,0,2,2,2,0,2,2,3,26.585
5961,63,0,0,2,2,2,0,2,2,1,26.78
3057,72,1,1,1,1,1,1,1,1,2,118.235
5490,58,1,0,2,2,2,0,2,2,1,25.805
768,41,0,2,0,0,1,0,1,1,0,129.74
6615,60,0,1,1,0,1,1,1,1,1,102.7
3495,50,0,2,1,0,1,0,1,1,1,135.72
285,13,0,2,0,0,1,0,0,0,0,96.59
6959,15,0,0,2,2,2,0,2,2,1,24.44
4524,25,1,2,0,0,0,1,1,1,3,124.41
6259,31,1,2,1,0,1,1,0,0,0,113.88
2332,50,0,1,0,0,1,1,0,1,2,90.35
2717,29,0,1,1,0,0,1,0,0,1,46.28
2079,10,1,1,0,1,0,0,0,0,0,66.56
3389,47,0,2,1,1,0,1,1,0,1,130.975
722,15,0,0,2,2,2,0,2,2,2,25.675
951,9,0,0,2,2,2,0,2,2,1,26.325
6135,39,0,2,1,1,0,0,1,1,0,138.32
2262,56,0,2,0,1,1,1,1,0,2,129.87
989,1,0,1,1,0,1,0,0,0,0,72.54
3212,1,1,0,2,2,2,0,2,2,1,24.96
1759,34,0,1,1,1,0,1,0,0,0,81.445
5781,60,0,2,0,1,1,0,1,1,0,137.67
4422,1,0,0,2,2,2,0,2,2,1,25.35
5479,44,1,2,1,1,1,0,1,1,0,137.865
1724,10,1,2,0,0,0,0,1,1,0,123.76
5182,54,0,2,1,1,1,1,1,1,2,150.28
341,18,0,2,0,0,0,0,1,0,0,110.76
3701,3,0,2,1,0,0,0,0,1,1,111.865
4243,51,1,2,0,1,0,0,0,0,2,103.48
688,47,1,2,0,0,1,0,0,1,0,110.89
3432,41,0,1,1,1,1,0,1,0,3,96.915
5203,57,0,2,0,1,1,1,1,1,2,142.22
4944,61,0,1,1,0,1,1,1,1,1,80.795
966,19,0,2,0,1,0,1,1,1,2,130.0
6644,13,0,2,0,0,1,0,1,1,0,126.1
6361,1,0,0,2,2,2,0,2,2,1,25.935
2203,36,0,2,0,0,0,0,0,1,0,104.52
2713,6,0,0,2,2,2,0,2,2,1,26.26
4757,67,0,2,0,0,0,0,1,1,3,123.045
5098,71,1,0,2,2,2,0,2,2,2,25.48
6198,23,1,0,2,2,2,0,2,2,1,31.655
6943,64,1,1,0,1,0,1,1,0,0,57.005
5280,72,0,2,1,1,1,1,1,1,3,150.54
3572,35,0,1,0,0,0,1,1,1,2,95.485
4805,8,0,1,1,0,0,0,0,1,0,50.05
5299,1,0,2,0,0,0,0,0,0,1,91.91
1990,16,0,1,1,0,1,0,1,0,1,83.525
4120,71,0,1,1,1,1,1,1,1,2,116.87
4759,11,0,1,0,1,1,0,0,0,1,45.11
5775,46,0,1,0,0,1,1,0,0,3,43.81
5298,13,0,1,0,0,0,1,0,0,1,65.715
6150,65,0,2,0,1,1,0,1,1,3,136.63
4971,5,1,2,0,1,0,0,0,1,0,111.215
6866,67,1,0,2,2,2,0,2,2,2,33.28
5034,12,1,2,1,0,0,0,1,0,3,110.695
3600,61,0,1,1,0,1,0,0,0,2,43.68
6424,42,0,1,0,0,1,0,0,0,0,72.345
7009,57,0,1,1,1,1,1,1,1,1,116.415
5803,44,0,1,1,1,1,1,0,1,3,70.265
385,4,0,2,0,0,0,0,0,0,0,91.52
6141,71,0,0,2,2,2,0,2,2,3,31.07
6426,13,0,2,0,1,1,0,1,1,3,135.395
536,67,0,2,0,1,1,0,1,1,0,135.33
6565,10,0,0,2,2,2,0,2,2,1,26.13
5032,54,1,0,2,2,2,0,2,2,1,26.13
4212,58,0,1,0,0,0,0,1,1,3,58.5
3507,23,0,1,1,0,0,1,0,0,1,44.98
201,58,0,2,0,1,1,0,1,1,2,134.225
1332,35,0,2,0,0,1,0,1,0,0,110.695
3502,20,0,2,0,0,0,0,1,1,0,116.935
2708,63,0,0,2,2,2,0,2,2,3,26.0
5031,9,1,2,1,0,0,0,0,1,0,114.465
4662,9,0,0,2,2,2,0,2,2,1,26.325
4021,72,0,1,1,1,1,1,1,1,2,82.94
1854,50,0,2,0,1,0,0,1,0,0,114.465
6290,15,1,0,2,2,2,0,2,2,1,25.35
2872,51,0,1,1,1,1,1,1,1,3,111.15
3030,15,1,0,2,2,2,0,2,2,1,25.545
1205,6,0,2,0,0,1,1,1,1,1,129.935
1645,7,0,2,0,0,0,0,0,0,0,89.7
3417,3,0,0,2,2,2,0,2,2,0,26.26
3476,2,0,1,0,0,0,1,0,0,3,65.26
5925,1,0,0,2,2,2,0,2,2,1,26.26
2861,19,0,0,2,2,2,0,2,2,1,25.935
1792,1,1,0,2,2,2,0,2,2,1,26.26
5526,29,1,0,2,2,2,0,2,2,1,25.22
3797,72,1,2,0,1,1,1,0,1,2,128.245
3368,28,0,1,0,1,1,1,0,0,2,83.785
3367,7,0,0,2,2,2,0,2,2,1,25.285
3533,1,0,1,1,0,0,0,0,0,1,66.56
6173,62,1,2,0,0,0,0,1,1,2,122.2
5109,17,0,0,2,2,2,0,2,2,1,25.22
3449,46,0,2,0,0,1,0,1,1,0,131.43
603,53,0,2,1,0,1,0,0,1,0,122.07
3056,51,1,1,1,1,0,1,0,0,3,78.65
6125,27,0,2,0,0,1,1,0,1,0,115.96
126,5,0,1,0,1,0,0,0,0,0,36.985
3876,72,1,1,1,1,1,1,1,1,2,120.445
2935,23,0,0,2,2,2,0,2,2,0,27.105
5443,24,0,2,1,0,0,0,1,1,0,122.98
4451,2,1,1,0,0,0,0,0,0,2,60.58
3531,72,0,1,1,1,1,1,1,0,2,96.72
2730,71,0,1,1,1,1,1,0,1,2,107.51
827,5,0,2,0,1,0,1,1,1,1,128.895
1639,21,0,1,1,1,0,1,1,0,1,100.75
984,2,0,2,0,0,0,0,1,1,0,122.005
3281,44,1,0,2,2,2,0,2,2,2,26.65
7000,23,0,2,0,1,1,1,0,0,2,108.16
2188,10,0,2,0,0,0,0,0,1,0,111.735
6483,27,0,2,1,0,1,0,0,0,0,111.67
2443,1,0,0,2,2,2,0,2,2,1,27.04
362,10,0,2,0,0,0,0,1,0,0,111.28
2349,40,0,1,1,0,0,1,1,1,2,70.915
345,1,0,0,2,2,2,0,2,2,1,25.285
814,1,0,0,2,2,2,0,2,2,0,25.285
4807,70,0,1,1,1,1,0,1,1,1,110.11
3205,36,0,0,2,2,2,0,2,2,3,32.63
6900,5,1,1,1,0,0,1,0,0,1,72.475
6746,50,0,2,0,1,1,1,1,1,2,134.42
3325,60,0,1,1,0,1,0,1,1,0,69.68
4106,9,0,0,2,2,2,0,2,2,1,26.52
6296,5,1,1,0,0,1,1,0,0,0,72.995
2116,8,0,0,2,2,2,0,2,2,1,24.96
1834,1,0,2,0,0,0,0,0,0,0,90.155
793,71,0,2,0,1,1,1,1,1,3,141.18
6968,67,0,1,0,0,1,1,0,1,2,90.87
2674,71,0,2,1,0,1,1,0,1,0,130.585
94,5,0,2,0,0,1,0,1,1,2,125.45
4225,58,1,0,2,2,2,0,2,2,2,24.895
3756,56,1,0,2,2,2,0,2,2,1,26.065
2891,72,0,1,1,1,1,0,0,1,3,89.375
2371,53,0,0,2,2,2,0,2,2,3,33.215
5831,34,0,0,2,2,2,0,2,2,1,26.455
6236,13,1,1,0,1,0,0,1,0,0,77.87
3228,4,1,0,2,2,2,0,2,2,3,32.89
6274,1,1,0,2,2,2,0,2,2,1,26.455
2853,50,0,1,1,0,0,1,0,0,1,46.02
6514,6,0,2,0,0,0,0,0,0,1,96.005
2912,67,0,2,0,1,0,0,0,1,2,116.415
1865,9,0,1,0,0,0,0,0,0,2,57.46
5754,55,1,1,1,1,0,0,1,0,0,58.305
4612,57,0,2,1,0,0,0,1,1,0,129.545
1857,3,0,1,0,1,0,0,0,0,1,64.87
2645,52,1,1,1,0,1,1,1,0,3,96.2
2243,70,0,1,1,0,0,0,0,1,2,84.76
5373,34,0,2,0,0,1,0,1,1,0,130.585
2336,57,0,2,1,1,0,1,0,0,2,113.815
950,1,0,1,1,0,0,0,0,0,0,64.415
3068,11,1,2,0,1,0,0,0,0,1,98.67
1120,17,1,2,1,1,1,0,0,0,3,117.26
2597,35,1,1,1,0,0,1,0,0,2,71.435
2204,52,0,0,2,2,2,0,2,2,2,32.565
419,1,1,2,0,0,1,0,1,0,0,115.44
922,15,1,1,0,0,1,0,0,1,0,77.285
1254,53,0,0,2,2,2,0,2,2,2,27.04
477,1,1,1,0,0,0,0,0,0,0,58.63
2035,65,1,1,0,1,1,1,1,1,2,109.46
6479,2,0,1,0,0,0,0,0,0,1,58.825
5788,61,0,0,2,2,2,0,2,2,3,26.325
5742,70,1,0,2,2,2,0,2,2,3,26.195
5567,34,0,1,0,0,0,1,1,0,1,84.5
1202,22,0,1,1,0,0,0,0,0,3,63.44
2626,39,1,1,1,0,0,0,0,0,3,66.365
5765,56,0,2,1,0,1,1,1,1,1,142.48
6775,2,0,1,0,0,0,0,0,0,0,57.135
1970,67,0,1,0,0,0,1,0,0,2,65.715
3110,27,0,2,0,0,0,0,0,0,0,91.715
4018,32,0,2,0,1,1,0,0,1,0,121.55
2151,17,0,2,0,0,1,1,0,0,0,112.775
3687,8,0,0,2,2,2,0,2,2,3,26.585
4916,55,0,2,0,1,1,0,1,1,3,134.745
1997,72,1,1,1,1,1,1,1,1,2,115.765
4033,31,0,0,2,2,2,0,2,2,1,33.475
6903,1,1,1,0,0,0,0,0,0,1,59.605
3054,17,1,0,2,2,2,0,2,2,1,26.13
1248,3,0,2,0,0,0,0,1,0,0,103.22
2192,2,0,1,1,0,1,0,0,0,0,69.485
2712,13,0,1,1,1,1,1,1,1,3,115.635
992,1,0,1,0,0,0,0,0,0,1,32.76
2190,68,0,1,1,0,0,1,0,0,2,75.725
4670,18,0,2,0,1,0,0,0,0,0,95.615
5142,18,0,2,0,0,0,0,0,0,0,90.74
3762,45,1,2,1,0,1,0,0,0,1,109.915
3597,4,0,0,2,2,2,0,2,2,2,26.065
4711,19,0,1,0,0,0,0,0,0,3,32.955
1318,1,0,2,0,0,0,0,0,0,0,91.39
1863,1,0,2,0,0,0,0,0,0,1,91.845
2343,23,0,2,0,1,1,0,0,0,0,109.525
2449,41,0,2,0,0,0,1,0,0,0,96.525
2136,41,0,2,0,1,0,1,1,1,2,128.44
1065,3,0,1,0,1,0,0,1,1,0,65.78
5868,38,0,0,2,2,2,0,2,2,1,26.065
6985,38,0,2,0,0,0,0,1,1,1,115.83
4227,9,1,2,0,1,1,0,0,0,0,104.715
2621,1,1,1,0,1,0,0,0,0,0,64.35
77,4,1,2,0,0,0,0,1,1,0,124.085
2898,14,0,0,2,2,2,0,2,2,1,25.415
4820,63,0,1,1,1,1,1,1,1,2,112.71
1314,11,0,2,0,0,0,0,0,0,0,96.655
6144,72,0,2,0,1,1,1,1,1,0,140.92
872,5,0,2,0,0,0,0,1,0,3,108.095
3850,46,1,1,1,0,1,1,0,0,3,52.52
5468,7,1,0,2,2,2,0,2,2,1,25.09
6730,71,0,0,2,2,2,0,2,2,3,25.61
2965,23,0,1,1,1,0,1,0,0,1,75.075
3391,39,0,0,2,2,2,0,2,2,2,25.155
5415,28,0,1,0,1,0,1,0,0,2,71.045
2560,32,1,1,1,1,1,1,0,1,2,99.19
6894,53,1,0,2,2,2,0,2,2,1,27.17
2635,62,1,0,2,2,2,0,2,2,2,30.745
5256,10,0,0,2,2,2,0,2,2,0,27.56
3530,64,0,0,2,2,2,0,2,2,2,25.74
375,9,0,2,0,0,0,0,0,1,3,109.72
1908,66,0,2,0,1,1,1,1,1,0,140.985
4429,72,1,0,2,2,2,0,2,2,3,32.63
6104,28,0,0,2,2,2,0,2,2,1,33.41
6153,69,0,0,2,2,2,0,2,2,0,34.19
4027,54,0,2,1,0,1,0,1,0,1,116.74
1604,12,0,1,0,0,0,0,0,0,0,57.915
1118,66,1,2,0,0,0,1,1,1,3,130.065
3677,72,0,2,1,1,1,0,1,1,3,142.415
3490,36,0,1,1,1,1,1,1,1,2,111.605
6845,1,0,0,2,2,2,0,2,2,1,25.87
2958,39,0,1,0,0,1,1,0,0,1,46.215
1994,53,1,1,0,1,1,1,0,1,2,96.07
6980,15,0,0,2,2,2,0,2,2,1,25.74
6118,35,0,1,1,1,1,0,0,0,0,78.715
2376,45,0,2,0,1,0,0,0,0,2,105.82
6445,26,0,0,2,2,2,0,2,2,2,25.48
1342,7,0,0,2,2,2,0,2,2,1,26.065
320,16,0,1,0,0,0,1,1,1,0,64.935
1619,52,0,2,1,0,1,0,1,1,0,135.46
3713,38,0,0,2,2,2,0,2,2,3,26.325
6442,62,0,2,1,1,0,0,0,0,3,105.885
2060,32,1,1,0,1,1,1,1,1,3,108.81
2219,70,0,1,0,0,0,1,0,1,1,52.065
1673,60,0,2,0,0,1,1,1,1,0,137.8
260,32,1,2,1,0,0,0,1,1,3,129.415
6212,70,1,2,0,1,0,0,1,1,0,128.57
2039,12,1,0,2,2,2,0,2,2,2,25.155
4785,68,0,0,2,2,2,0,2,2,3,25.48
901,72,0,2,0,1,1,0,1,1,2,135.395
3744,72,1,2,1,1,1,1,1,1,2,147.42
2026,72,1,1,1,1,1,1,0,1,3,72.085
4234,40,1,0,2,2,2,0,2,2,2,26.52
1917,31,0,1,0,1,1,1,1,1,1,102.96
1828,1,1,1,0,0,0,0,0,0,1,57.135
1573,33,1,0,2,2,2,0,2,2,1,31.85
4415,52,0,2,0,1,1,0,1,0,3,124.41
4749,11,0,0,2,2,2,0,2,2,3,25.415
6174,72,1,2,1,1,1,1,0,1,3,135.135
4654,55,0,1,0,0,1,1,0,0,3,71.825
4208,52,0,1,0,1,1,1,1,0,0,89.375
4627,24,0,0,2,2,2,0,2,2,0,31.98
224,6,1,2,0,0,1,0,0,1,0,109.07
723,17,0,2,0,0,0,0,1,1,0,120.315
6312,37,0,0,2,2,2,0,2,2,1,25.48
1141,1,1,2,1,0,0,0,0,0,0,104.39
5529,18,0,1,0,0,0,0,0,0,2,57.655
5764,46,0,1,1,0,1,1,0,0,1,73.97
5554,62,0,2,0,1,1,1,1,1,2,143.975
6676,1,1,1,0,0,0,0,0,0,1,31.72
2762,18,0,1,0,0,0,0,0,0,3,33.215
846,3,1,1,0,0,0,0,1,0,1,71.695
4289,14,1,0,2,2,2,0,2,2,1,26.52
5560,6,0,0,2,2,2,0,2,2,3,25.545
5042,45,1,0,2,2,2,0,2,2,1,33.15
2551,23,1,2,1,0,0,0,0,0,2,98.02
5725,45,1,2,0,0,1,0,1,1,2,130.195
2928,8,0,0,2,2,2,0,2,2,3,25.87
117,1,0,2,0,1,0,0,0,0,0,97.11
645,59,0,2,0,0,0,0,1,1,2,122.005
5966,61,0,2,0,1,1,1,0,1,3,122.395
3,28,0,2,0,0,1,1,1,1,0,136.24
4170,44,0,0,2,2,2,0,2,2,3,25.35
5851,31,0,0,2,2,2,0,2,2,1,26.585
467,12,0,2,0,0,0,0,0,1,2,101.53
5,10,0,1,0,0,1,1,0,0,3,71.76
5342,49,0,2,1,1,1,0,1,1,3,141.96
919,5,1,1,0,0,1,0,0,0,0,65.455
2595,59,1,1,0,1,0,1,1,1,3,98.735
4324,18,0,1,1,0,0,0,0,1,3,76.83
1063,14,0,2,0,0,0,0,0,0,3,92.3
2590,56,1,1,1,0,1,1,0,1,2,95.225
242,1,1,1,0,0,0,0,0,0,1,59.41
6126,18,0,2,1,0,0,0,0,0,0,97.24
1160,3,0,2,0,0,0,0,1,0,0,103.87
2870,10,0,2,0,0,0,0,0,0,1,91.195
3735,47,0,0,2,2,2,0,2,2,3,26.325
6436,29,0,1,0,0,0,0,0,0,1,32.305
2397,4,0,1,0,1,0,0,0,0,1,64.025
3517,27,0,1,0,1,1,0,0,1,3,59.605
3421,40,0,1,1,1,0,1,0,0,1,80.47
2563,16,1,2,0,1,0,0,0,0,2,97.63
5622,57,0,0,2,2,2,0,2,2,2,25.675
1605,1,0,1,0,0,0,0,0,0,0,30.485
6788,67,0,2,0,1,1,1,1,1,3,146.055
2324,46,0,2,0,1,1,1,1,1,0,141.245
2709,71,0,0,2,2,2,0,2,2,1,25.74
6663,72,1,1,1,1,1,1,1,1,0,84.11
1312,2,0,1,0,0,0,0,0,0,0,58.11
3448,6,0,0,2,2,2,0,2,2,1,25.415
3812,60,1,1,1,1,1,0,0,1,0,65.065
6544,61,0,2,1,1,0,1,0,1,2,121.81
2362,37,0,0,2,2,2,0,2,2,2,26.455
1975,72,0,1,1,1,1,1,1,1,3,114.465
3514,23,0,1,0,1,0,1,0,0,1,77.61
1761,10,0,2,0,1,1,0,1,1,3,132.73
5401,71,0,1,1,1,0,0,1,0,0,89.96
2739,13,0,2,1,0,0,0,0,0,3,104.0
5637,66,0,1,1,1,1,1,0,0,1,85.605
6553,64,0,1,0,1,1,1,0,1,1,88.79
2472,70,0,2,0,0,0,0,0,0,3,98.345
4007,13,0,0,2,2,2,0,2,2,0,25.935
4718,50,0,2,0,1,0,0,1,1,0,127.725
1493,1,0,2,0,0,1,0,0,0,0,99.06
4206,64,0,1,1,1,1,1,0,1,1,96.655
2158,27,0,2,0,0,0,0,1,1,2,124.28
1169,12,0,2,1,0,1,0,0,0,2,106.21
6355,21,0,1,1,0,0,0,1,1,2,98.67
232,10,1,2,0,1,0,0,0,0,0,94.705
66,16,1,2,0,0,0,1,1,1,0,122.785
1603,2,0,2,0,0,1,0,1,1,0,123.435
3283,3,1,1,0,0,0,1,1,0,0,83.98
3596,14,0,1,1,0,1,1,0,0,1,51.61
4632,4,0,1,0,1,0,1,0,0,1,76.05
125,22,0,1,0,1,1,0,0,1,2,56.875
5350,64,0,1,1,1,1,1,1,1,3,112.32
1296,1,1,2,0,0,0,0,1,1,0,118.105
1976,61,0,2,0,1,0,0,1,1,2,131.365
6356,71,0,0,2,2,2,0,2,2,2,32.11
6307,12,0,1,0,0,0,1,0,0,1,38.09
2075,21,1,1,1,1,0,0,0,1,2,84.435
4580,22,0,1,1,0,0,0,1,0,2,77.675
5750,30,1,2,0,0,0,0,0,0,1,101.27
6645,37,0,1,1,1,1,1,1,1,2,117.78
3086,58,0,0,2,2,2,0,2,2,1,26.975
6106,16,0,2,0,0,1,1,0,1,0,119.015
3345,54,0,1,1,0,0,1,1,0,3,58.76
6285,71,1,1,1,1,1,1,1,1,3,121.16
5870,65,0,2,1,1,0,0,1,0,3,120.51
2797,2,0,1,0,1,0,0,0,0,1,65.39
918,50,1,2,0,1,1,0,1,0,0,123.565
1646,2,0,1,0,0,0,0,0,0,2,59.865
5122,37,0,1,1,1,1,1,1,0,3,102.57
5126,16,0,2,0,1,0,0,1,1,2,123.045
4978,72,1,2,0,1,1,1,1,1,0,140.66
5431,22,0,2,0,0,0,0,0,1,0,107.965
4621,23,0,1,1,0,1,1,1,0,2,100.295
364,5,0,1,0,0,1,0,1,1,1,91.0
3287,22,1,0,2,2,2,0,2,2,2,26.585
2125,1,0,2,0,0,0,0,0,0,0,93.73
4123,67,0,2,0,1,0,1,1,1,2,138.58
4569,32,0,0,2,2,2,0,2,2,2,25.22
525,23,0,2,0,0,0,0,0,0,0,97.435
4821,1,0,0,2,2,2,0,2,2,1,26.52
55,1,1,2,1,0,0,0,0,1,1,109.98
638,28,0,2,1,1,0,0,1,1,0,137.93
302,12,0,2,0,1,0,0,1,0,2,116.675
2766,7,0,2,0,0,0,0,0,0,0,90.415
5811,52,0,1,1,1,1,1,1,1,3,86.125
1276,10,1,2,1,1,1,0,1,1,0,135.72
6591,31,0,1,0,0,1,1,1,1,1,103.09
4720,9,0,2,0,0,1,1,1,1,0,134.03
2055,13,1,1,0,1,1,0,0,0,0,71.24
5376,9,0,1,1,1,1,0,0,0,1,51.415
5145,16,0,2,1,1,1,0,0,0,0,117.91
4432,8,1,1,1,0,0,0,0,0,3,66.69
3644,12,0,1,0,0,1,0,1,1,2,64.805
4143,51,0,1,1,0,0,1,0,0,3,77.87
2878,1,0,0,2,2,2,0,2,2,1,25.805
4202,39,0,2,0,1,0,0,0,1,0,117.91
5175,42,0,1,1,0,0,0,1,0,2,52.195
2286,11,0,2,0,0,0,0,0,0,0,91.26
2261,35,0,0,2,2,2,0,2,2,1,25.48
5240,72,0,2,0,1,1,0,1,1,3,137.475
2296,11,0,1,0,1,1,1,0,0,3,52.52
5932,1,0,1,1,0,0,0,0,0,2,62.985
1753,43,0,2,0,1,0,0,1,1,0,131.82
5197,38,0,1,0,1,0,1,0,1,3,88.595
1968,71,0,1,1,1,0,0,1,1,0,73.385
6113,44,0,2,0,0,0,0,1,1,2,117.845
3117,72,0,2,1,1,1,1,1,1,3,148.785
2393,66,0,1,0,0,1,0,1,0,2,82.29
523,1,0,2,0,0,0,0,0,0,0,90.935
5524,29,1,2,0,0,0,0,0,1,0,109.59
3900,34,0,1,0,0,1,0,1,1,2,100.36
6558,44,0,2,0,0,1,0,1,1,2,120.835
4699,10,0,0,2,2,2,0,2,2,3,26.0
5585,20,0,2,0,1,0,1,1,0,1,125.84
6208,33,1,0,2,2,2,0,2,2,3,31.395
3122,47,0,0,2,2,2,0,2,2,2,26.585
4156,55,0,2,0,1,1,0,1,0,3,122.785
1969,13,0,2,0,0,0,0,0,1,0,111.735
671,31,1,2,0,0,1,1,1,1,0,128.57
4188,15,0,2,1,0,1,0,1,1,0,132.275
666,60,1,2,0,1,1,0,1,0,0,124.475
6096,21,0,2,0,1,0,0,1,1,3,129.805
1887,72,0,1,1,1,1,1,1,1,3,117.325
3266,46,1,1,0,0,0,0,1,1,0,57.135
280,2,1,2,0,0,0,0,0,0,2,90.675
1719,1,1,1,0,0,0,0,0,0,0,32.565
2947,9,0,1,1,0,0,1,0,1,1,84.435
4455,59,1,1,1,0,1,1,1,0,1,99.385
899,24,0,2,0,0,1,0,1,1,0,131.365
6031,63,0,1,1,0,1,1,0,1,2,93.47
6822,15,0,0,2,2,2,0,2,2,1,25.545
6090,69,0,1,1,0,1,1,0,0,1,50.83
760,20,0,2,0,0,0,0,1,1,1,115.7
1906,60,0,1,1,1,1,1,0,1,3,97.305
4042,72,0,2,1,1,1,0,1,0,3,127.335
3823,1,1,0,2,2,2,0,2,2,3,25.74
4138,52,0,1,1,1,1,0,1,1,2,76.375
3818,63,1,0,2,2,2,0,2,2,1,32.825
4300,41,1,2,0,1,0,0,1,0,2,115.05
5569,72,0,0,2,2,2,0,2,2,3,25.61
2593,49,1,2,1,1,0,0,1,0,2,122.005
4164,1,0,0,2,2,2,0,2,2,1,24.83
3031,68,1,1,0,1,1,1,0,0,2,78.845
5971,72,0,1,0,1,1,0,1,1,2,106.795
3579,49,0,0,2,2,2,0,2,2,3,26.585
2832,66,0,1,1,1,0,1,0,0,3,75.66
5449,54,1,2,1,1,0,0,1,1,3,130.065
3472,5,0,0,2,2,2,0,2,2,0,25.415
137,10,0,2,0,0,0,0,1,0,2,111.865
4892,8,0,1,0,1,0,0,0,0,2,64.415
2180,40,0,0,2,2,2,0,2,2,1,32.24
2128,64,0,2,1,1,1,0,0,1,2,126.1
3177,63,0,1,0,0,1,0,0,1,3,76.115
4854,46,0,2,0,0,0,1,1,1,0,130.325
4637,1,0,1,0,0,0,1,0,0,1,37.895
5115,72,0,2,1,1,1,1,1,0,2,135.135
6136,47,0,1,1,1,1,0,1,1,3,78.0
4261,61,1,1,1,1,1,1,0,0,3,56.81
4344,12,0,2,0,1,0,0,0,1,3,110.565
1331,4,0,2,0,0,0,0,0,0,0,97.955
2017,59,1,2,0,1,1,1,1,1,0,144.755
4542,72,0,1,1,1,1,1,1,1,3,118.235
2482,55,0,2,0,1,1,1,1,1,2,134.81
1358,34,1,2,0,1,0,0,0,0,1,103.48
1329,21,0,2,0,1,0,0,0,0,0,107.055
6935,48,1,2,1,0,1,0,1,1,2,129.61
2150,61,0,1,1,1,1,1,1,1,0,116.545
4530,34,1,1,0,1,0,0,0,0,0,64.74
2122,66,0,1,1,1,1,0,0,0,2,87.685
4673,1,0,1,0,0,0,0,0,0,0,57.915
3981,1,0,1,0,0,0,0,0,0,0,65.195
1252,1,0,2,0,0,0,0,0,0,1,92.43
3278,7,1,0,2,2,2,0,2,2,1,26.845
3374,69,0,2,0,1,1,0,0,0,2,111.02
2814,25,0,0,2,2,2,0,2,2,2,27.235
4719,68,0,1,1,0,1,0,1,1,0,70.72
1848,4,0,2,0,0,0,0,0,0,0,96.655
4858,34,0,1,0,1,1,0,1,1,0,73.125
3037,42,1,1,1,0,0,1,1,1,3,104.585
388,24,0,2,0,0,1,0,1,1,0,128.375
235,13,1,2,0,1,1,0,0,0,0,105.495
1077,1,0,2,0,0,0,0,1,0,0,101.465
1984,70,0,2,1,1,1,0,1,1,3,140.595
4363,41,0,1,1,0,1,1,1,1,2,103.805
3962,66,0,1,1,1,0,1,0,0,3,83.005
770,7,0,2,0,0,0,0,0,0,1,98.085
